sku;trackOrder;;type_id;created_at;order_state_id;Original_URL;Redirection_URL;estado;cometario;fecha comentario;
M198159900;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611470;20926;26/7/2024 09:09;3;BFTS-3465-2024072611470;https://c807xpresssv.dispatchtrack.com/track/c53d5ac62373f821abd11d0f;Llego a su destino;SER;27/7/2024 07:13;N
M1981758584;https://tracking.goboxful.com?shipment;BFTS-3465-2024072511437;20928;25/7/2024 15:41;3;BFTS-3465-2024072511437;https://c807xpresssv.dispatchtrack.com/track/2c304173cffacce1bae6e4b4;Llego a su destino;CCE;30/7/2024 14:16;N
M1981934512;https://tracking.goboxful.com?shipment;BFTS-3465-2024072511445;20930;25/7/2024 20:34;3;BFTS-3465-2024072511445;https://c807xpresssv.dispatchtrack.com/track/5fafbad6bb2ff340d60ae053;Llego a su destino;;27/7/2024 13:44;N
M1982052966;https://tracking.goboxful.com?shipment;BFTS-3465-2024072511455;20931;25/7/2024 22:16;3;BFTS-3465-2024072511455;https://c807xpresssv.dispatchtrack.com/track/a4bf58ce50d41b18ad8dab4a;Llego a su destino;CCE;29/7/2024 08:18;N
M1982156202;https://tracking.goboxful.com?shipment;BFTS-3465-2024072511456;20932;25/7/2024 22:22;4;BFTS-3465-2024072511456;https://c807xpresssv.dispatchtrack.com/track/fd4608ea12e396e9b1c11c1b;Problemas en la gestion;Direccion incompleta/no contesta;31/7/2024 14:01;N
M1982289;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611459;20933;26/7/2024 07:40;3;BFTS-3465-2024072611459;https://c807xpresssv.dispatchtrack.com/track/a340c101c65c9e3811e1ef83;Ingresado al sistema;;26/7/2024 07:40;N
M1982357826;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611482;20935;26/7/2024 12:01;3;BFTS-3465-2024072611482;https://c807xpresssv.dispatchtrack.com/track/f975bffabbc20dfe82685a7f;Llego a su destino;SER;29/7/2024 09:54;N
M1982358788;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611478;20936;26/7/2024 11:46;3;BFTS-3465-2024072611478;https://c807xpresssv.dispatchtrack.com/track/e34b122151d34aa83e898d68;Llego a su destino;SER;27/7/2024 12:07;N
M1982355329;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611479;20937;26/7/2024 11:49;4;BFTS-3465-2024072611479;https://c807xpresssv.dispatchtrack.com/track/05d1acf20e3e1f65cd24ed79;Ingresado al sistema;;26/7/2024 11:49;N
M1982353534;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611500;20938;26/7/2024 14:48;3;BFTS-3465-2024072611500;https://c807xpresssv.dispatchtrack.com/track/a9e9d286fb8dc9d2fa75cb22;Llego a su destino;SER;27/7/2024 12:07;N
M1982411212;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611498;20939;26/7/2024 14:39;4;BFTS-3465-2024072611498;https://c807xpresssv.dispatchtrack.com/track/046950ba77f1b865960eb367;Ingresado al sistema;;26/7/2024 14:39;N
M1982411212;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111818;20939;31/7/2024 11:22;4;BFTS-3465-2024073111818;https://c807xpresssv.dispatchtrack.com/track/011e21391a4c57769d916a1e;Ingresado al sistema;;31/7/2024 11:22;Y
M198249991;https://tracking.goboxful.com?shipment;BFTS-3465-2024072711535;20940;27/7/2024 15:32;4;BFTS-3465-2024072711535;https://c807xpresssv.dispatchtrack.com/track/09620790294b353dfeea79be;Llego a su destino;SER;30/7/2024 09:01;N
M1982557826;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811564;20941;28/7/2024 11:09;3;BFTS-3465-2024072811564;https://c807xpresssv.dispatchtrack.com/track/57e7235c5e22f74131ef69b2;Se adjuntaron archivos a la gui­a;;30/7/2024 10:39;N
M1982557826;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111817;20941;31/7/2024 11:21;3;BFTS-3465-2024073111817;https://c807xpresssv.dispatchtrack.com/track/b85f13a1f7e86fd72dcdb238;Ingresado al sistema;;31/7/2024 11:21;Y
M1982663153;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911616;20942;29/7/2024 09:25;4;BFTS-3465-2024072911616;https://c807xpresssv.dispatchtrack.com/track/bd261f2b0fc8371a334d6a18;Se adjuntaron archivos a la gui­a;;31/7/2024 09:21;N
M198279866;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611514;20943;26/7/2024 20:35;3;BFTS-3465-2024072611514;https://c807xpresssv.dispatchtrack.com/track/cf56accc037dcc3a909a2a26;Llego a su destino;;30/7/2024 11:24;N
M1982765459;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611516;20944;26/7/2024 23:02;4;BFTS-3465-2024072611516;https://c807xpresssv.dispatchtrack.com/track/f86a33f713129476fb2f959d;Problemas en la gestion;No conocen al cliente;9/8/2024 18:44;N
M1982789;https://tracking.goboxful.com?shipment;BFTS-3465-2024072611515;20945;26/7/2024 20:36;3;BFTS-3465-2024072611515;https://c807xpresssv.dispatchtrack.com/track/21a127b2fabd4eab456d3ff0;Llego a su destino;CCE;30/7/2024 11:24;N
M1982753058;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911618;20946;29/7/2024 09:27;3;BFTS-3465-2024072911618;https://c807xpresssv.dispatchtrack.com/track/e8ca92cdd9b86868c5c3633e;Llego a su destino;CCE;30/7/2024 11:24;N
M1982958676;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911635;20948;29/7/2024 10:46;3;BFTS-3465-2024072911635;https://c807xpresssv.dispatchtrack.com/track/008237c2ba48179dd1a9fa2a;Ingresado al sistema;;29/7/2024 10:46;N
M1983057470;https://tracking.goboxful.com?shipment;BFTS-3465-2024072711536;20949;27/7/2024 15:50;3;BFTS-3465-2024072711536;https://c807xpresssv.dispatchtrack.com/track/1b2e86ae5e06eae30e161715;Llego a su destino;CCE;30/7/2024 10:33;N
M1983049521;https://tracking.goboxful.com?shipment;BFTS-3465-2024072711533;20950;27/7/2024 13:12;3;BFTS-3465-2024072711533;https://c807xpresssv.dispatchtrack.com/track/a147a3612cc1890b399fd0c6;Llego a su destino;CCE;30/7/2024 11:37;N
M198308093;https://tracking.goboxful.com?shipment;BFTS-3465-2024072711532;20951;27/7/2024 13:09;3;BFTS-3465-2024072711532;https://c807xpresssv.dispatchtrack.com/track/73289c26e29c50cafa50c40a;Llego a su destino;CCE;30/7/2024 10:35;N
M1983227668;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811550;20953;28/7/2024 08:15;3;BFTS-3465-2024072811550;https://c807xpresssv.dispatchtrack.com/track/64201be72c4592108a9ed521;Llego a su destino;CCE;30/7/2024 07:31;N
M1983227668;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911603;20953;29/7/2024 08:11;3;BFTS-3465-2024072911603;https://c807xpresssv.dispatchtrack.com/track/4b31e5e42be315a84759fccd;Ingresado al sistema;;29/7/2024 08:11;Y
M1983252351;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811575;20954;28/7/2024 16:27;3;BFTS-3465-2024072811575;https://c807xpresssv.dispatchtrack.com/track/85d160f3be87ea0a76910523;Llego a su destino;CCE;30/7/2024 08:22;N
M1983327668;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811551;20955;28/7/2024 09:12;3;BFTS-3465-2024072811551;https://c807xpresssv.dispatchtrack.com/track/8a780411d246ec9db6e9f596;Llego a su destino;CCE;30/7/2024 12:58;N
M1983464559;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811565;20956;28/7/2024 11:39;3;BFTS-3465-2024072811565;https://c807xpresssv.dispatchtrack.com/track/fd40b43b7f43fbb3b0f6dfda;Llego a su destino;SER;30/7/2024 13:02;N
M1983555660;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811566;20957;28/7/2024 12:00;3;BFTS-3465-2024072811566;https://c807xpresssv.dispatchtrack.com/track/64576fade65bef5aac4370de;Llego a su destino;SER;31/7/2024 11:35;N
M1983651591;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811568;20958;28/7/2024 13:09;3;BFTS-3465-2024072811568;https://c807xpresssv.dispatchtrack.com/track/1adde6752d3836fef5d95167;Llego a su destino;CCE;30/7/2024 13:23;N
M1983754986;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011739;20959;30/7/2024 13:20;3;BFTS-3465-2024073011739;https://c807xpresssv.dispatchtrack.com/track/4207ef3e56477a004380681e;Llego a su destino;SER;31/7/2024 09:00;N
M1983854696;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911634;20960;29/7/2024 10:45;3;BFTS-3465-2024072911634;https://c807xpresssv.dispatchtrack.com/track/ea2cfae4f52b4a7906023579;Llego a su destino;SER;30/7/2024 10:29;N
M1983858227;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811570;20962;28/7/2024 13:54;3;BFTS-3465-2024072811570;https://c807xpresssv.dispatchtrack.com/track/f169570c04bd31252e0895e0;Llego a su destino;SER;30/7/2024 10:27;N
M1983827668;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811572;20963;28/7/2024 14:38;3;BFTS-3465-2024072811572;https://c807xpresssv.dispatchtrack.com/track/04c03c66c99dc26aec615715;Llego a su destino;SER;30/7/2024 10:28;N
M1983810158;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811569;20964;28/7/2024 13:33;3;BFTS-3465-2024072811569;https://c807xpresssv.dispatchtrack.com/track/92f501d3b0e85fb39d058583;Llego a su destino;SER;30/7/2024 10:28;N
M1983958584;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811571;20965;28/7/2024 13:54;3;BFTS-3465-2024072811571;https://c807xpresssv.dispatchtrack.com/track/688a259d5c4ac7ad2c73321e;Llego a su destino;CCE;31/7/2024 11:20;N
M1984016246;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811596;20966;28/7/2024 18:17;3;BFTS-3465-2024072811596;https://c807xpresssv.dispatchtrack.com/track/a669011ea83320bffa3e993b;Llego a su destino;CCE;30/7/2024 11:49;N
M198403794;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911680;20967;29/7/2024 15:01;3;BFTS-3465-2024072911680;https://c807xpresssv.dispatchtrack.com/track/9c750aad28a82d15068056df;Llego a su destino;CCE;31/7/2024 10:37;N
M1984154062;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911604;20969;29/7/2024 08:11;3;BFTS-3465-2024072911604;https://c807xpresssv.dispatchtrack.com/track/a33d8ea942c0fee66aa80835;Llego a su destino;SER;1/8/2024 11:28;N
M1984154062;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911612;20969;29/7/2024 09:00;3;BFTS-3465-2024072911612;https://c807xpresssv.dispatchtrack.com/track/2ff1f51b30468cea40633b50;Ingresado al sistema;;29/7/2024 09:00;Y
M1984351037;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811574;20971;28/7/2024 16:12;3;BFTS-3465-2024072811574;https://c807xpresssv.dispatchtrack.com/track/d148c6578c911047c96a1b70;Llego a su destino;CCE;30/7/2024 08:32;N
M1984554986;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011738;20973;30/7/2024 13:19;3;BFTS-3465-2024073011738;https://c807xpresssv.dispatchtrack.com/track/282de1dda1bea484ef28f6ed;Llego a su destino;CCE;31/7/2024 14:36;N
M1984560314;https://tracking.goboxful.com?shipment;BFTS-3465-2024072811598;20974;28/7/2024 19:38;3;BFTS-3465-2024072811598;https://c807xpresssv.dispatchtrack.com/track/2610a992d36712aa486ef9e3;Llego a su destino;CCE;31/7/2024 14:36;N
M1984754696;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911631;20976;29/7/2024 10:33;3;BFTS-3465-2024072911631;https://c807xpresssv.dispatchtrack.com/track/96dc9f17d45474bb8c657f82;Llego a su destino;SER;30/7/2024 14:46;N
M1984862109;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911600;20977;29/7/2024 06:16;4;BFTS-3465-2024072911600;https://c807xpresssv.dispatchtrack.com/track/a040a1782180d20b04d933ab;Ingresado al sistema;;29/7/2024 06:16;N
M1985027668;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911620;20980;29/7/2024 09:30;4;BFTS-3465-2024072911620;https://c807xpresssv.dispatchtrack.com/track/c58cd24c3551c97d64bfb040;Ingresado al sistema;;29/7/2024 09:30;N
M1985153058;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911617;20981;29/7/2024 09:26;3;BFTS-3465-2024072911617;https://c807xpresssv.dispatchtrack.com/track/9761baf29416facdb7282db0;Llego a su destino;SER;30/7/2024 07:32;N
M1985249737;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011729;20982;30/7/2024 11:02;3;BFTS-3465-2024073011729;https://c807xpresssv.dispatchtrack.com/track/0a4d5272d10f9e5755f10884;Llego a su destino;SER;31/7/2024 12:14;N
M1985257826;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911628;20983;29/7/2024 10:10;3;BFTS-3465-2024072911628;https://c807xpresssv.dispatchtrack.com/track/76068fa7c88250c860672717;Llego a su destino;SER;30/7/2024 14:35;N
M1985357826;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911652;20984;29/7/2024 12:15;3;BFTS-3465-2024072911652;https://c807xpresssv.dispatchtrack.com/track/01050da4e50fd3efccdf6321;Llego a su destino;SER;30/7/2024 14:09;N
M1985465646;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911693;20985;29/7/2024 16:56;3;BFTS-3465-2024072911693;https://c807xpresssv.dispatchtrack.com/track/e62f165f7674329e0404a7dc;Llego a su destino;CCE;1/8/2024 16:42;N
M1985521382;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911696;20986;29/7/2024 17:05;3;BFTS-3465-2024072911696;https://c807xpresssv.dispatchtrack.com/track/445fd74dd489ad204f5cf232;Llego a su destino;CCE;31/7/2024 12:01;N
M1985663955;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911702;20987;29/7/2024 18:59;3;BFTS-3465-2024072911702;https://c807xpresssv.dispatchtrack.com/track/761d77b6c9cfdf6d4c22d398;Llego a su destino;SER;31/7/2024 13:36;N
M1985714930;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011725;20988;30/7/2024 10:11;3;BFTS-3465-2024073011725;https://c807xpresssv.dispatchtrack.com/track/da48bfa3a552887c4718b875;Llego a su destino;SER;1/8/2024 12:49;N
M1985847530;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011727;20989;30/7/2024 10:37;3;BFTS-3465-2024073011727;https://c807xpresssv.dispatchtrack.com/track/15f9628044a54688e03266a5;Llego a su destino;SER;31/7/2024 11:48;N
M1986013010;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011718;20991;30/7/2024 08:13;3;BFTS-3465-2024073011718;https://c807xpresssv.dispatchtrack.com/track/aeed5ccbce6c30a839b74926;Llego a su destino;SER;1/8/2024 08:29;N
M1986157321;https://tracking.goboxful.com?shipment;BFTS-3465-2024072911710;20992;29/7/2024 22:08;3;BFTS-3465-2024072911710;https://c807xpresssv.dispatchtrack.com/track/ad233cac1d8dd405bee74ba6;Llego a su destino;CCE;31/7/2024 12:35;N
M1987351160;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011711;21008;30/7/2024 01:41;4;BFTS-3465-2024073011711;https://c807xpresssv.dispatchtrack.com/track/08030713b8b1373962845ef2;Ingresado al sistema;;30/7/2024 01:41;N
M198748528;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011722;21009;30/7/2024 09:15;3;BFTS-3465-2024073011722;https://c807xpresssv.dispatchtrack.com/track/70aafec7f40bdd55980f92ac;Llego a su destino;CCE;3/8/2024 10:34;N
M1987461734;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011781;21010;30/7/2024 19:59;4;BFTS-3465-2024073011781;https://c807xpresssv.dispatchtrack.com/track/687567dd5136eb42e015d5b1;Ingresado al sistema;;30/7/2024 19:59;N
M1987560815;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011712;21011;30/7/2024 05:53;3;BFTS-3465-2024073011712;https://c807xpresssv.dispatchtrack.com/track/1531b1b8b0bee4169cf51ae8;Llego a su destino;SER;31/7/2024 08:05;N
M1987656202;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011740;21012;30/7/2024 13:32;3;BFTS-3465-2024073011740;https://c807xpresssv.dispatchtrack.com/track/76d20ed02c26c51ac141387d;Llego a su destino;SER;31/7/2024 07:07;N
M1987755130;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011760;21013;30/7/2024 14:11;3;BFTS-3465-2024073011760;https://c807xpresssv.dispatchtrack.com/track/327a679f05e074276f6d7595;Llego a su destino;;31/7/2024 14:51;N
M1987951160;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011778;21015;30/7/2024 18:40;3;BFTS-3465-2024073011778;https://c807xpresssv.dispatchtrack.com/track/554b1bb07b467219e2595403;Llego a su destino;SER;3/8/2024 11:33;N
M1988089;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011779;21016;30/7/2024 19:36;3;BFTS-3465-2024073011779;https://c807xpresssv.dispatchtrack.com/track/61422844e107ee8dede4d064;Llego a su destino;CCE;1/8/2024 16:00;N
M1988166579;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011782;21017;30/7/2024 20:07;3;BFTS-3465-2024073011782;https://c807xpresssv.dispatchtrack.com/track/bed667c558619564f4d97dbe;Llego a su destino;CCE;2/8/2024 12:06;N
M1988166405;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011784;21018;30/7/2024 21:49;3;BFTS-3465-2024073011784;https://c807xpresssv.dispatchtrack.com/track/c61fd4530f5bd1f018f85d2e;Llego a su destino;CCE;1/8/2024 10:50;N
M198829991;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111791;21019;31/7/2024 06:37;3;BFTS-3465-2024073111791;https://c807xpresssv.dispatchtrack.com/track/ad5eeacc3975fe1015b585fb;Llego a su destino;SER;1/8/2024 08:52;N
M1988265678;https://tracking.goboxful.com?shipment;BFTS-3465-2024073011785;21020;30/7/2024 21:57;3;BFTS-3465-2024073011785;https://c807xpresssv.dispatchtrack.com/track/8a1ed3fc2e527c2fdc2f64e9;Llego a su destino;SER;1/8/2024 08:52;N
M1988353430;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111800;21021;31/7/2024 09:26;3;BFTS-3465-2024073111800;https://c807xpresssv.dispatchtrack.com/track/681be5864e811932d3594eef;Llego a su destino;SER;7/8/2024 13:00;N
M1988312239;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111792;21022;31/7/2024 07:14;3;BFTS-3465-2024073111792;https://c807xpresssv.dispatchtrack.com/track/73e10622454c8b40cf67203a;Llego a su destino;SER;1/8/2024 14:14;N
M1988464559;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111822;21023;31/7/2024 12:27;3;BFTS-3465-2024073111822;https://c807xpresssv.dispatchtrack.com/track/376c5878d024145a56a26eaa;Llego a su destino;SER;2/8/2024 12:35;N
M1988565678;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111821;21025;31/7/2024 12:19;3;BFTS-3465-2024073111821;https://c807xpresssv.dispatchtrack.com/track/abd6371dc22b860dee549f83;Llego a su destino;CCE;1/8/2024 11:07;N
M1988544716;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111820;21026;31/7/2024 12:13;3;BFTS-3465-2024073111820;https://c807xpresssv.dispatchtrack.com/track/526ee77a61ac417cdfbe6ab4;Llego a su destino;CCE;1/8/2024 11:06;N
M1988756961;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111850;21028;31/7/2024 18:39;3;BFTS-3465-2024073111850;https://c807xpresssv.dispatchtrack.com/track/b8196a420aacdd06e6bda381;Llego a su destino;CCE;2/8/2024 08:25;N
M1989159000;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111849;21033;31/7/2024 18:31;3;BFTS-3465-2024073111849;https://c807xpresssv.dispatchtrack.com/track/4c07458742dd7607dfa291dc;Llego a su destino;SER;3/8/2024 09:46;N
M1989366584;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111852;21035;31/7/2024 19:40;3;BFTS-3465-2024073111852;https://c807xpresssv.dispatchtrack.com/track/406d363b704436902f9fdc9f;Llego a su destino;SER;2/8/2024 09:48;N
M1989365744;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111851;21036;31/7/2024 18:48;9;BFTS-3465-2024073111851;https://c807xpresssv.dispatchtrack.com/track/262f245fe81545ef37611ccb;Ingresado al sistema;;31/7/2024 18:48;N
M1989459000;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111853;21038;31/7/2024 19:52;3;BFTS-3465-2024073111853;https://c807xpresssv.dispatchtrack.com/track/40e788f2351a0f12d025cfc6;Llego a su destino;CCE;2/8/2024 08:26;N
M1989563597;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111854;21039;31/7/2024 19:58;3;BFTS-3465-2024073111854;https://c807xpresssv.dispatchtrack.com/track/15f4e1eba1d63460a066ff28;Llego a su destino;SER;2/8/2024 15:40;N
M1989555831;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111855;21040;31/7/2024 20:06;4;BFTS-3465-2024073111855;https://c807xpresssv.dispatchtrack.com/track/c320c62c598971eb41c03cb9;Ingresado al sistema;;31/7/2024 20:06;N
M1989659000;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111856;21041;31/7/2024 20:24;3;BFTS-3465-2024073111856;https://c807xpresssv.dispatchtrack.com/track/0bbf05def740109803331480;Llego a su destino;CCE;2/8/2024 14:55;N
M1989753534;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111859;21043;31/7/2024 21:50;3;BFTS-3465-2024073111859;https://c807xpresssv.dispatchtrack.com/track/7973e4a894a9b377618f0b82;Llego a su destino;CCE;2/8/2024 08:27;N
M1989856202;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111858;21044;31/7/2024 21:31;3;BFTS-3465-2024073111858;https://c807xpresssv.dispatchtrack.com/track/3badeb28e5dc96e520a797df;Llego a su destino;CCE;2/8/2024 10:16;N
M1990165678;https://tracking.goboxful.com?shipment;BFTS-3465-2024073111868;21048;31/7/2024 22:20;3;BFTS-3465-2024073111868;https://c807xpresssv.dispatchtrack.com/track/4f83f5d07e9ad3ec12f0e9be;Llego a su destino;CCE;2/8/2024 10:34;N
