sku,trackOrder,type_id,created_at,order_state_id
M2031131409,https://tracking.goboxful.com?shipment=BFTS-3465-2024091514357,21596,"2024-09-15 22:18:30",3
M2030670792,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614358,21588,"2024-09-16 06:45:02",3
M2031139872,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614360,21595,"2024-09-16 08:35:26",3
M2031457586,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614361,21601,"2024-09-16 08:41:47",3
M2031310327,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614363,21599,"2024-09-16 09:28:12",3
M2030654033,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614366,21589,"2024-09-16 10:17:29",3
M2031254033,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614368,21597,"2024-09-16 10:26:39",3
M2030569433,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614371,21584,"2024-09-16 11:24:10",3
M2031046373,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614374,21593,"2024-09-16 11:33:37",3
M2022339253,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614388,21450,"2024-09-16 13:57:07",3
M2031569259,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614389,21602,"2024-09-16 14:17:59",3
M203183794,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614393,21607,"2024-09-16 15:22:35",3
M2031761382,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614394,21604,"2024-09-16 15:35:06",3
M2030067209,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614396,21577,"2024-09-16 17:01:13",3
M2031768482,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614399,21605,"2024-09-16 19:49:17",3
M2032165341,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614400,21611,"2024-09-16 21:00:46",3
M2032261290,https://tracking.goboxful.com?shipment=BFTS-3465-2024091614411,21612,"2024-09-16 22:59:38",3
M2032054033,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714412,21610,"2024-09-17 05:48:40",3
M2032064945,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714414,21609,"2024-09-17 07:46:47",3
M2031857711,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714418,21606,"2024-09-17 08:43:00",4
M203242779,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714430,21614,"2024-09-17 09:41:35",3
M2032569185,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714447,21615,"2024-09-17 13:30:48",3
M2031153018,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714455,21594,"2024-09-17 15:51:45",3
M2032765153,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714459,21617,"2024-09-17 18:06:22",4
M2032728216,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714460,21618,"2024-09-17 18:12:22",3
M2032869890,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714462,21619,"2024-09-17 19:16:50",3
M2032656302,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714464,21616,"2024-09-17 20:35:23",3
M2032969185,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714465,21620,"2024-09-17 20:50:36",3
M2033257826,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714466,21626,"2024-09-17 20:54:31",3
M2033370898,https://tracking.goboxful.com?shipment=BFTS-3465-2024091714467,21627,"2024-09-17 21:07:30",3
M2033465459,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814475,21628,"2024-09-18 06:36:58",3
M2033267355,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814476,21625,"2024-09-18 08:00:15",3
M2032371477,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814479,21613,"2024-09-18 08:29:06",3
M2033618733,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814485,21630,"2024-09-18 09:09:43",4
M2031310327,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814487,21599,"2024-09-18 09:28:14",3
M2033735462,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814503,21631,"2024-09-18 12:41:59",3
M2033871559,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814508,21633,"2024-09-18 13:30:36",3
M2033764211,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814514,21632,"2024-09-18 14:58:36",3
M2034117788,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814524,21639,"2024-09-18 22:39:43",3
M2034170157,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814525,21642,"2024-09-18 23:18:02",3
M2034661915,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814526,21653,"2024-09-18 23:35:22",3
M2034563737,https://tracking.goboxful.com?shipment=BFTS-3465-2024091814527,21652,"2024-09-18 23:39:07",4
M2034135462,https://tracking.goboxful.com?shipment=BFTS-3465-2024091914528,21638,"2024-09-19 01:19:46",3
M2034467423,https://tracking.goboxful.com?shipment=BFTS-3465-2024091914529,21649,"2024-09-19 01:34:11",3
M2034455806,https://tracking.goboxful.com?shipment=BFTS-3465-2024091914530,21651,"2024-09-19 07:50:28",3
M2034167713,https://tracking.goboxful.com?shipment=BFTS-3465-2024091914571,21637,"2024-09-19 13:07:27",3
M2035052703,https://tracking.goboxful.com?shipment=BFTS-3465-2024091914574,21658,"2024-09-19 13:12:14",3
M2034460815,https://tracking.goboxful.com?shipment=BFTS-3465-2024091914585,21650,"2024-09-19 15:54:30",3
M2035170157,https://tracking.goboxful.com?shipment=BFTS-3465-2024091914594,21659,"2024-09-19 18:17:11",3
M2034171477,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014601,21640,"2024-09-20 08:18:07",3
M2033871559,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014602,21633,"2024-09-20 08:19:03",3
M2035631509,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014603,21665,"2024-09-20 09:53:55",3
M203528727,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014609,21660,"2024-09-20 10:53:43",3
M2034121630,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014611,21641,"2024-09-20 11:03:21",4
M2034121630,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014612,21641,"2024-09-20 11:05:03",4
M2035769563,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014617,21666,"2024-09-20 11:55:43",3
M2035869780,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014623,21669,"2024-09-20 12:45:59",3
M2036267209,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014634,21673,"2024-09-20 17:00:45",3
M2036353878,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014637,21674,"2024-09-20 18:42:18",3
M2036410943,https://tracking.goboxful.com?shipment=BFTS-3465-2024092014646,21675,"2024-09-20 23:36:36",4
M2036540350,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114647,21677,"2024-09-21 09:16:36",3
M2036647763,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114651,21679,"2024-09-21 10:07:47",3
M2035871940,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114655,21668,"2024-09-21 13:18:08",3
M2037062549,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114657,21687,"2024-09-21 14:16:41",4
M2037066522,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114658,21688,"2024-09-21 14:30:31",3
M203668391,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114660,21681,"2024-09-21 15:19:24",3
M2037144716,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114664,21690,"2024-09-21 16:38:32",3
M2037151160,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114665,21689,"2024-09-21 16:40:59",3
M2037070033,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114666,21686,"2024-09-21 16:59:22",3
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114667,21692,"2024-09-21 17:42:08",3
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114668,21692,"2024-09-21 17:42:58",3
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114669,21692,"2024-09-21 17:43:15",3
M2037471307,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114670,21693,"2024-09-21 18:02:05",3
M2037669405,https://tracking.goboxful.com?shipment=BFTS-3465-2024092114671,21695,"2024-09-21 21:18:49",4
M203779491,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214673,21696,"2024-09-22 06:20:37",4
M2036651108,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214674,21678,"2024-09-22 07:21:24",3
M2037716509,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214675,21697,"2024-09-22 07:44:38",4
M2037049521,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214676,21685,"2024-09-22 09:01:50",3
M2037547530,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214677,21694,"2024-09-22 09:13:34",3
M2036462526,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214678,21676,"2024-09-22 11:03:16",4
M2037869185,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214680,21699,"2024-09-22 13:14:31",3
M2038266405,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214681,21703,"2024-09-22 14:18:31",3
M203848528,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214683,21705,"2024-09-22 16:10:08",3
M2038540350,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214684,21708,"2024-09-22 16:12:34",3
M2038457826,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214686,21706,"2024-09-22 16:44:37",3
M2038658788,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214688,21709,"2024-09-22 18:21:38",3
M2036956270,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214689,21684,"2024-09-22 18:46:49",4
M2038760468,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214690,21710,"2024-09-22 18:47:40",3
M2038928997,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214691,21712,"2024-09-22 19:41:59",3
M2039189,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214694,21714,"2024-09-22 20:05:52",3
M2038453719,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214695,21707,"2024-09-22 20:16:57",3
M2039268969,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214696,21715,"2024-09-22 20:39:10",3
M2037865377,https://tracking.goboxful.com?shipment=BFTS-3465-2024092214697,21698,"2024-09-22 21:48:28",3
M2039689,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314699,21720,"2024-09-23 08:47:26",3
M2039860468,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314703,21722,"2024-09-23 09:53:11",3
M2040044716,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314716,21726,"2024-09-23 12:08:51",3
M204008528,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314720,21725,"2024-09-23 12:23:15",3
M2039956202,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314724,21723,"2024-09-23 13:21:13",4
M2040269276,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314738,21728,"2024-09-23 13:44:21",3
M203663794,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314742,21680,"2024-09-23 14:27:32",3
M2040641522,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314744,21732,"2024-09-23 15:54:30",3
M2038056021,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314746,21701,"2024-09-23 16:04:00",3
M203921772,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314749,21716,"2024-09-23 17:15:29",3
M204031772,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314750,21729,"2024-09-23 17:17:59",3
M2030569433,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314754,21584,"2024-09-23 18:34:13",3
M2041072268,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314757,21736,"2024-09-23 20:18:00",3
M2041156124,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314758,21738,"2024-09-23 20:44:08",3
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314760,21692,"2024-09-23 21:00:24",3
M2040860740,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314761,21734,"2024-09-23 21:02:54",4
M2041461460,https://tracking.goboxful.com?shipment=BFTS-3465-2024092314771,21742,"2024-09-23 23:03:41",4
M204142672,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414772,21743,"2024-09-24 05:42:56",3
M2041656270,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414773,21746,"2024-09-24 07:08:37",3
M2041523247,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414778,21745,"2024-09-24 08:14:09",3
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414779,21692,"2024-09-24 08:46:06",3
M2040752635,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414804,21733,"2024-09-24 15:16:53",3
M2039449737,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414809,21718,"2024-09-24 15:57:37",3
M2040072385,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414815,21724,"2024-09-24 17:02:58",3
M2041866758,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414816,21748,"2024-09-24 20:53:57",4
M2041156124,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414817,21738,"2024-09-24 21:35:34",3
M2041956669,https://tracking.goboxful.com?shipment=BFTS-3465-2024092414825,21749,"2024-09-24 22:26:54",3
M2041560645,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514827,21744,"2024-09-25 07:59:06",4
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514828,21692,"2024-09-25 08:01:07",3
M2040269276,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514831,21728,"2024-09-25 08:39:47",3
M2040269276,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514832,21728,"2024-09-25 08:40:43",3
M2040072385,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514833,21724,"2024-09-25 08:43:31",3
M2040072385,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514834,21724,"2024-09-25 08:43:50",3
M2042044396,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514837,21750,"2024-09-25 09:57:43",3
M2042352635,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514863,21754,"2024-09-25 14:08:59",3
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514868,21692,"2024-09-25 14:28:52",3
M2042460314,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514869,21757,"2024-09-25 14:43:38",2
M2042589,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514870,21758,"2024-09-25 14:45:00",3
M2041161885,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514872,21737,"2024-09-25 15:46:40",4
M2042465678,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514873,21756,"2024-09-25 15:51:11",2
M2043060468,https://tracking.goboxful.com?shipment=BFTS-3465-2024092514876,21763,"2024-09-25 20:24:16",3
M2037352652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614889,21692,"2024-09-26 09:26:03",3
M2042258764,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614916,21753,"2024-09-26 15:34:24",3
M2043454033,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614918,21767,"2024-09-26 15:56:41",3
M2043171820,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614922,21764,"2024-09-26 17:29:50",3
M2043540350,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614923,21768,"2024-09-26 18:18:56",3
M2043653697,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614924,21769,"2024-09-26 18:33:34",3
M2043810158,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614926,21772,"2024-09-26 20:44:50",3
M2043969467,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614931,21773,"2024-09-26 21:23:14",3
M2043760800,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614932,21770,"2024-09-26 21:24:39",3
M2043963463,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614936,21776,"2024-09-26 21:53:54",3
M2043953018,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614937,21775,"2024-09-26 21:55:12",3
M2042769433,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614938,21760,"2024-09-26 22:11:49",3
M2043857898,https://tracking.goboxful.com?shipment=BFTS-3465-2024092614939,21771,"2024-09-26 22:35:58",3
M2044152652,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714940,21779,"2024-09-27 06:56:23",4
M2043923136,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714944,21777,"2024-09-27 09:13:28",3
M2043371477,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714946,21766,"2024-09-27 09:43:36",3
M2042462943,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714954,21755,"2024-09-27 11:05:04",2
M2044357470,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714969,21782,"2024-09-27 12:37:24",3
M2044556124,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714981,21784,"2024-09-27 20:45:35",3
M2044644716,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714982,21786,"2024-09-27 21:24:32",4
M2044665269,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714987,21785,"2024-09-27 21:59:52",3
M2043963737,https://tracking.goboxful.com?shipment=BFTS-3465-2024092714988,21774,"2024-09-27 23:00:41",4
M2044769162,https://tracking.goboxful.com?shipment=BFTS-3465-2024092814991,21787,"2024-09-28 07:25:04",4
M2044851591,https://tracking.goboxful.com?shipment=BFTS-3465-2024092815002,21788,"2024-09-28 11:37:38",4
M2045066438,https://tracking.goboxful.com?shipment=BFTS-3465-2024092815014,21790,"2024-09-28 19:22:47",3
M2045057826,https://tracking.goboxful.com?shipment=BFTS-3465-2024092815015,21793,"2024-09-28 19:56:31",3
M2044168536,https://tracking.goboxful.com?shipment=BFTS-3465-2024092815016,21780,"2024-09-28 20:02:05",4
M2045463109,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915018,21797,"2024-09-29 05:50:33",4
M2045547530,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915020,21798,"2024-09-29 10:06:41",3
M2045621630,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915028,21800,"2024-09-29 13:18:42",3
M2043857898,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915029,21771,"2024-09-29 15:09:50",3
M2045622228,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915032,21799,"2024-09-29 17:09:21",3
M2045868516,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915033,21802,"2024-09-29 17:43:27",4
M2044936275,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915034,21789,"2024-09-29 17:54:35",3
M2046044716,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915035,21807,"2024-09-29 19:12:48",4
M2045869185,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915036,21803,"2024-09-29 20:05:06",3
M2045733995,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915037,21801,"2024-09-29 20:37:36",3
M2046156669,https://tracking.goboxful.com?shipment=BFTS-3465-2024092915038,21808,"2024-09-29 20:58:28",3
M2045958705,https://tracking.goboxful.com?shipment=BFTS-3465-2024093015043,21806,"2024-09-30 08:19:45",3
M2045110442,https://tracking.goboxful.com?shipment=BFTS-3465-2024093015048,21794,"2024-09-30 09:16:37",3
M2045872086,https://tracking.goboxful.com?shipment=BFTS-3465-2024093015049,21805,"2024-09-30 09:56:29",3
M2046468772,https://tracking.goboxful.com?shipment=BFTS-3465-2024093015091,21834,"2024-09-30 16:46:09",3
